treatment,outcome,bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated
0,310000,1.75,3,5,1.0,6,1490,0,1490,1350,7150,9100,0,0,1967,0
0,390000,2.5,4,3,2.0,8,2340,0,2340,1970,8548,6818,0,0,1993,0
0,243000,1.75,3,4,1.0,7,1450,0,1450,1210,12125,12125,0,0,1981,0
0,215000,1.0,4,4,1.0,7,1130,0,1130,1540,7400,7379,0,0,1969,0
0,250000,1.75,4,5,1.0,7,1010,700,1710,1770,7140,8960,0,0,1968,0
0,289950,2.5,3,3,2.0,7,1670,0,1670,2390,6186,6924,0,0,2002,0
0,1578000,3.25,4,4,2.0,12,4670,0,4670,4230,51836,41075,0,0,1988,0
0,636000,2.5,3,3,2.0,8,1770,370,2140,2510,2770,2708,0,0,2007,0
0,350000,3.0,5,3,1.0,8,1550,970,2520,1700,5500,8000,0,0,2004,0
0,320000,1.5,3,5,1.0,7,1130,520,1650,1720,9380,8856,0,0,1978,0
0,210000,1.75,2,4,1.0,8,1440,0,1440,1320,5680,3547,0,0,1978,0
0,328000,1.75,3,3,1.0,7,1130,340,1470,1590,7650,7500,0,0,1983,0
0,501000,1.75,3,5,1.0,8,1370,600,1970,2460,7972,9796,3,0,1976,0
0,347500,2.5,4,3,2.0,9,2156,0,2156,1708,3562,3539,0,0,2012,0
0,365000,2.25,4,4,2.0,8,2070,0,2070,2390,8893,7700,0,0,1986,0
0,605000,1.75,3,4,1.0,8,1260,660,1920,2360,7400,8048,0,0,1977,0
0,233000,2.0,3,3,1.0,7,1400,0,1400,2020,9177,8547,0,0,1974,0
0,360000,2.5,4,3,2.0,8,2210,0,2210,2210,17715,16907,0,0,1997,0
0,316500,1.75,3,3,1.0,7,1070,530,1600,2140,14250,14960,0,0,1979,0
0,942500,3.5,5,4,1.0,9,2030,1720,3750,3270,9612,9688,2,0,1981,0
0,856600,2.25,4,4,1.0,9,2400,0,2400,2580,13430,10077,0,0,1964,0
0,405600,1.5,5,4,2.5,8,2830,0,2830,1480,4000,4000,0,0,1918,0
0,374950,2.75,4,3,2.0,7,2730,0,2730,2230,4683,4924,0,0,2005,0
0,405300,2.75,3,5,1.0,7,1610,780,2390,1920,7939,7939,0,0,1983,0
0,560000,2.25,3,3,2.0,8,2060,0,2060,2160,31400,34500,0,0,1984,0
0,824000,2.25,4,4,1.0,8,1290,1200,2490,2360,9864,9864,0,0,1961,0
0,260000,1.75,3,5,1.0,7,1100,0,1100,1400,10968,7799,0,0,1984,0
0,405000,2.5,3,3,2.0,10,2360,810,3170,2970,12750,13125,0,0,1995,0
0,429900,2.5,4,3,2.0,8,2640,0,2640,2240,8625,8700,0,0,1987,0
0,341500,1.5,3,4,1.0,7,1130,0,1130,1320,7223,7356,0,0,1961,0
0,390000,1.0,3,4,1.0,7,1200,0,1200,1370,10800,9950,0,0,1955,0
0,420000,2.25,3,4,1.0,8,1000,1000,2000,2070,8030,8250,0,0,1963,0
0,269950,2.5,3,3,2.0,8,1730,160,1890,1910,4838,7409,0,0,2002,0
0,370000,2.5,4,3,2.0,9,2710,0,2710,2520,5880,6000,0,0,1998,0
0,650000,2.75,6,4,1.5,8,3610,0,3610,2560,10003,10004,0,0,1966,0
0,218000,1.75,5,4,1.0,8,1930,0,1930,2370,8040,8000,0,0,1966,0
0,232500,1.5,3,4,1.0,7,1140,800,1940,1410,9887,9936,0,0,1969,0
0,675000,2.5,4,3,2.0,9,2810,0,2810,3100,11120,12672,0,0,1982,0
0,1355000,3.5,4,3,1.0,11,2260,1290,3550,4100,11000,10012,2,0,1999,0
0,210000,1.0,2,3,1.0,6,750,0,750,1460,34133,25792,0,0,1950,0
0,1216000,2.5,4,5,1.0,9,1680,1510,3190,3160,8684,8684,3,0,1967,0
0,308000,2.25,4,3,2.0,8,1960,0,1960,1910,12243,12230,0,0,1989,0
0,565000,2.75,3,5,1.0,8,1360,1030,2390,2140,9966,10713,0,0,1977,0
0,361000,2.0,3,3,1.0,8,1950,0,1950,2330,8698,7212,0,0,1999,0
0,345000,1.0,3,4,1.0,7,1250,0,1250,1530,7210,8800,0,0,1964,0
0,347000,2.5,3,3,2.0,7,1680,0,1680,2160,4308,4182,0,0,2004,0
0,2400000,4.25,4,3,2.0,11,3090,1800,4890,3470,15188,16201,2,0,1999,0
0,682000,2.75,5,3,2.0,9,2760,0,2760,2870,5000,5030,0,0,2005,0
0,325000,1.0,3,4,1.5,5,1490,0,1490,1580,57381,101529,0,0,1932,0
0,310950,2.5,4,3,2.0,8,2030,0,2030,2095,4997,5500,0,0,2004,0
0,226000,1.0,3,3,1.0,6,970,0,970,1290,5000,5875,0,0,1968,0
0,175000,1.0,4,3,1.5,6,1300,0,1300,1240,6030,6900,0,0,1947,0
0,465750,1.5,3,3,1.0,7,1260,0,1260,1800,10350,10350,0,0,1959,0
0,659000,2.25,4,3,2.0,8,2610,0,2610,2550,24931,18306,0,0,1983,0
0,350000,2.25,3,4,2.0,8,1780,0,1780,1780,16290,8810,0,0,1987,0
0,270000,2.25,4,4,1.0,8,1900,0,1900,2120,8600,8000,0,0,1975,0
0,662500,2.25,6,3,1.0,7,1340,1110,2450,1850,25600,10230,2,0,1957,0
0,249900,1.75,3,4,1.0,5,1380,0,1380,1490,14000,18503,0,0,1939,1957
0,324500,1.75,3,4,1.0,7,1230,690,1920,1980,11340,9638,0,0,1977,0
0,285000,1.75,4,4,1.0,8,1290,1220,2510,1790,7440,8000,2,0,1962,0
0,332000,2.5,4,3,2.0,8,2470,0,2470,2100,7780,5972,0,0,2002,0
0,282000,1.75,4,3,1.0,7,960,700,1660,1340,10725,9023,0,0,1956,0
0,428750,1.0,3,4,1.5,7,1620,0,1620,2440,30736,28826,0,0,1911,1977
0,352000,2.25,3,4,1.0,8,1640,0,1640,1870,11050,11050,0,0,1972,0
0,512000,1.75,3,3,1.0,7,1080,530,1610,1780,12555,10374,0,0,1977,0
0,254000,2.0,3,4,1.0,7,1450,620,2070,1630,9000,7885,0,0,1969,0
0,327000,2.75,5,3,2.0,8,2400,0,2400,2400,8050,8050,0,0,1998,0
0,370500,2.5,4,3,2.0,7,1790,0,1790,1950,6120,5660,0,0,2005,0
0,265000,2.5,3,3,2.0,7,1720,0,1720,1570,6271,6587,0,0,1993,0
0,450000,2.75,4,4,1.0,8,1800,1180,2980,1920,13260,10731,0,0,1979,0
0,166600,1.75,3,4,1.0,7,1150,0,1150,1330,8690,7040,0,0,1977,0
0,245000,0.75,1,3,1.0,5,380,0,380,1170,15000,15000,0,0,1963,0
0,280000,2.5,4,3,2.0,8,2050,0,2050,2050,7416,7920,0,0,1990,0
0,275000,2.25,3,4,2.0,7,1420,0,1420,1560,8549,7471,0,0,1989,0
0,467000,2.5,3,3,2.0,7,3460,0,3460,2490,6590,6312,0,0,2001,0
0,289999,2.5,5,4,1.0,8,1220,960,2180,2050,8240,7590,0,0,1977,0
1,469950,2.25,3,3,1.0,7,1220,400,1620,1600,8701,7910,0,0,1962,0
0,795000,2.0,3,5,1.0,8,1460,1460,2920,2920,13650,10988,2,0,1975,0
0,860000,2.25,3,3,2.0,10,3060,0,3060,3060,12095,11455,0,0,1983,0
0,147500,1.0,3,3,1.0,7,1530,0,1530,1380,8498,8498,0,0,1959,0
0,229000,1.0,3,3,1.0,7,1020,0,1020,1020,8100,8100,0,0,1954,0
0,185000,1.0,3,3,1.0,6,1150,0,1150,1120,8100,8100,0,0,1932,0
0,225000,2.25,4,3,1.0,8,1800,0,1800,2060,9350,8800,0,0,1969,0
0,1270000,2.5,5,3,1.0,7,2160,1040,3200,4090,17204,15732,0,0,1952,0
0,395000,2.5,4,3,2.0,8,2910,0,2910,2740,5000,5045,0,0,2002,0
0,431650,2.5,5,3,1.5,7,1710,0,1710,1530,7700,7700,0,0,1962,0
0,980000,2.5,5,4,1.0,9,1780,1380,3160,3260,11470,11470,0,0,1971,0
0,291500,1.75,3,4,1.0,7,1260,0,1260,1640,9600,9946,0,0,1988,0
0,905000,3.5,4,3,2.0,9,2340,630,2970,3680,14486,14486,0,0,1997,0
0,839900,3.5,4,3,1.0,9,2560,1250,3810,3230,13592,9311,1,0,2013,0
0,300000,2.0,3,4,1.0,7,1080,400,1480,1850,6698,7348,0,0,1979,0
0,314950,2.25,3,3,2.0,7,1654,0,1654,1654,8479,8479,0,0,1995,0
0,255000,1.75,3,5,1.0,7,1410,0,1410,1630,9315,8250,0,0,1960,0
0,234000,1.75,3,4,1.0,7,1420,0,1420,1660,8738,8738,0,0,1966,0
0,615000,2.25,4,3,1.0,8,1600,900,2500,2500,10062,9750,0,0,1975,0
0,205000,2.0,3,3,1.0,7,1410,0,1410,1410,8384,9205,0,0,1985,0
0,324000,2.5,3,3,2.0,8,1750,0,1750,2050,7208,7524,0,0,1994,0
0,324000,2.5,3,3,2.0,8,1920,0,1920,1920,5322,5000,0,0,1999,0
0,290000,1.5,5,5,1.5,7,2120,0,2120,1730,7700,7700,0,0,1962,0
0,250000,2.0,3,3,1.0,7,1440,0,1440,1390,9220,7830,0,0,1965,0
0,255000,1.5,3,4,1.0,7,1340,0,1340,1340,8450,8920,0,0,1958,0
0,800000,2.25,3,4,1.0,9,1450,930,2380,2750,11824,11491,0,0,1972,0
0,990000,2.5,4,3,1.0,7,1390,1390,2780,2860,10480,10506,3,0,1967,0
0,288400,2.5,4,4,1.0,7,1220,640,1860,1860,6687,6117,0,0,1983,0
0,288349,1.0,3,4,1.0,6,1250,0,1250,1920,18616,15654,0,0,1972,0
0,299900,2.25,3,3,1.0,7,1290,270,1560,1660,35026,35160,0,0,1985,0
0,378000,2.5,4,3,2.0,8,2790,0,2790,2820,4650,4650,0,0,2004,0
0,253000,2.5,3,3,1.0,7,1310,710,2020,1710,6564,5151,0,0,1994,0
0,315000,1.0,2,4,1.0,6,970,0,970,1490,5665,4429,0,0,1908,0
0,260000,1.75,4,3,1.0,7,1230,580,1810,1870,7480,9594,0,0,1977,0
0,1321500,3.0,3,3,2.0,9,2230,0,2230,2260,12968,10160,0,0,1990,0
0,1029900,2.5,3,3,2.0,10,3680,0,3680,3600,13384,11306,0,0,1994,0
0,460500,1.0,3,3,1.0,7,1150,340,1490,1730,10650,9800,0,0,1963,0
0,323000,1.75,3,4,1.0,7,2100,0,2100,1930,14850,17238,0,0,1963,0
0,378000,1.5,4,3,1.0,7,1190,950,2140,2140,7920,7238,0,0,1959,0
0,385000,2.0,3,3,1.0,7,1010,0,1010,1650,7380,9030,0,0,1982,0
0,196500,1.0,3,3,1.0,7,1320,0,1320,1320,9000,9800,0,0,1966,0
0,582800,2.75,4,3,1.0,8,1440,1110,2550,2290,7636,8223,0,0,1986,0
0,752500,2.25,4,4,2.0,8,2360,0,2360,2360,8616,9337,0,0,1974,0
0,765000,2.75,4,3,2.0,10,2790,0,2790,3080,10819,12603,0,0,1996,0
0,469500,2.5,5,4,1.0,8,1670,1300,2970,2100,24759,21803,0,0,1969,0
0,237500,1.75,3,4,1.0,7,1050,0,1050,1360,7854,7668,0,0,1975,0
0,216000,1.0,3,4,1.0,7,1280,0,1280,1420,8712,8800,0,0,1956,0
0,427200,1.0,3,4,1.0,7,1030,0,1030,1270,8400,8400,0,0,1963,0
0,280000,2.25,3,4,1.0,8,1390,510,1900,1730,7800,7800,0,0,1977,0
0,718000,3.0,5,4,1.0,9,1740,1330,3070,2550,9804,9689,0,0,1968,0
0,260000,1.0,3,3,1.5,6,1120,360,1480,1460,7469,7379,0,0,1940,0
0,640000,1.75,4,4,1.0,8,2060,0,2060,2260,9828,9996,0,0,1960,0
0,253000,2.0,3,3,1.0,7,1490,0,1490,1590,7651,7795,0,0,1988,0
0,291000,2.5,4,4,2.0,7,1860,0,1860,1860,6325,6449,0,0,1991,0
0,199950,2.75,2,3,1.5,5,1590,0,1590,1310,20917,6000,0,0,1920,0
0,189950,1.0,2,3,1.0,8,1030,0,1030,1450,4188,3376,0,0,1981,0
0,289000,2.0,3,3,1.0,8,1850,0,1850,2250,9550,9550,0,0,1988,0
0,270000,2.0,3,3,1.0,7,1560,0,1560,1610,8853,8750,0,0,1967,0
0,258000,1.75,4,3,1.0,7,1230,500,1730,1840,8320,9800,0,0,1977,0
0,245000,2.25,3,3,2.0,7,1422,0,1422,1677,3677,3677,0,0,2012,0
0,325000,2.5,4,3,2.0,9,2610,0,2610,2610,7091,7773,0,0,1987,0
1,900000,2.25,4,4,1.0,9,2460,0,2460,2830,44431,44431,0,0,1957,0
0,538200,3.0,4,4,1.0,8,1780,0,1780,1810,7260,7920,0,0,1964,0
0,164808,1.0,3,3,1.0,7,1250,0,1250,1490,5411,6320,0,0,1980,0
0,283000,1.5,4,5,1.0,6,1480,0,1480,1530,47045,11000,0,0,1942,0
0,321500,2.5,4,3,2.0,8,1930,0,1930,1930,6228,6168,0,0,2000,0
0,287000,2.25,3,4,2.0,7,1370,0,1370,1370,6000,6200,0,0,1992,0
0,375000,1.75,3,3,1.0,7,960,0,960,1650,8106,8035,0,0,1962,0
0,315000,2.5,4,4,2.0,7,1930,0,1930,1930,9643,7525,0,0,1992,0
0,245000,1.75,3,4,1.0,7,1490,0,1490,1880,6930,6861,0,0,1990,0
0,249900,1.75,3,5,1.0,6,2080,0,2080,1690,12522,11200,0,0,1950,0
0,768000,2.5,3,4,2.0,9,2690,530,3220,3460,54160,44374,2,0,1981,0
0,380000,2.5,4,3,2.0,8,2000,0,2000,2430,6921,6339,0,0,2003,0
0,218500,1.0,2,4,1.0,7,1390,210,1600,1502,8961,6798,0,0,1949,0
0,197500,1.0,2,3,1.0,6,820,0,820,1660,8860,15375,0,0,1950,0
0,515000,2.25,3,3,1.0,8,1920,0,1920,2260,11500,8866,0,0,1972,2000
0,1050000,3.25,4,3,2.0,10,3440,0,3440,3440,35021,35021,0,0,1983,0
0,935000,4.5,4,3,2.0,11,5670,0,5670,4100,84267,83729,2,0,2008,0
0,425000,1.75,3,4,1.0,8,1560,0,1560,2200,9452,9985,0,0,1974,0
1,249500,1.75,2,4,1.0,7,1500,0,1500,1220,8645,8645,0,0,1963,0
1,140000,1.0,1,4,1.0,4,730,0,730,1790,6890,7969,0,0,1926,0
0,505000,1.0,2,3,1.0,7,1240,0,1240,3050,57000,25545,0,0,1962,0
0,470500,2.5,5,3,1.0,8,1300,1200,2500,2090,9248,8568,0,0,1966,0
0,1242500,2.75,4,4,1.0,9,1480,1200,2680,2940,8500,8650,4,0,1962,0
0,320000,1.75,3,4,1.0,8,1310,990,2300,1160,41900,8547,0,0,1939,0
0,310000,3.0,4,5,1.0,7,1090,920,2010,1470,7426,7426,0,0,1951,0
0,208000,2.75,4,3,1.5,7,1810,0,1810,1740,8677,8677,0,0,1962,0
0,825000,1.0,2,4,1.0,6,1150,0,1150,2440,12775,11852,4,1,1908,0
0,515000,2.5,3,3,1.0,9,2360,0,2360,2390,11254,11254,2,0,1990,0
0,500000,2.75,3,4,1.5,8,3410,0,3410,2260,9360,10128,0,0,1967,0
0,385000,2.0,4,4,1.0,8,1850,0,1850,2110,11700,11700,0,0,1969,0
0,730000,1.75,5,4,1.0,7,1420,1270,2690,2600,21357,17539,0,0,1952,0
0,241000,1.0,3,4,1.0,6,1010,0,1010,1200,9611,9611,0,0,1973,0
0,151000,1.0,2,4,1.0,5,720,0,720,860,4222,4785,0,0,1942,0
0,1570000,4.5,5,3,2.0,11,6070,0,6070,4750,14731,13404,0,0,2004,0
0,195000,1.0,3,4,1.0,6,840,420,1260,1140,8378,8496,0,0,1959,1977
0,550000,2.0,3,4,1.0,7,1810,0,1810,1490,12825,10800,0,0,1960,0
0,1127000,2.5,4,4,2.0,9,3160,0,3160,3000,8281,8281,0,0,1995,0
0,367000,2.5,4,3,2.0,9,2960,0,2960,2960,6219,5361,0,0,2006,0
0,285167,2.25,3,3,2.0,8,2200,0,2200,2200,8375,10002,0,0,1988,0
0,275000,1.5,2,4,1.0,7,1270,0,1270,1270,32175,10200,0,0,1947,0
0,350900,2.5,4,3,2.0,9,2540,0,2540,2410,12843,9383,0,0,1992,0
0,525000,1.75,3,4,1.0,7,1520,0,1520,1760,8835,8580,0,0,1957,0
0,552500,3.5,4,3,2.0,8,2290,1420,3710,1720,10400,4276,0,0,2002,0
0,224500,1.0,4,4,1.5,7,1430,0,1430,1550,8355,7938,0,0,1983,0
0,1200000,1.75,4,3,2.0,11,3990,0,3990,5790,13470,13709,0,0,2006,0
0,302000,1.75,4,4,1.0,7,1010,1010,2020,1650,7865,7865,0,0,1963,0
0,272000,1.5,5,4,1.0,7,1560,990,2550,1380,6300,6300,0,0,1959,0
0,369000,1.5,5,4,1.0,7,1560,990,2550,1380,6300,6300,0,0,1959,0
0,515000,2.5,3,4,1.0,8,1760,1240,3000,2040,8250,8250,0,0,1963,0
0,269000,1.0,3,3,1.0,7,1020,670,1690,1820,4250,8865,0,0,1967,0
0,1278000,4.0,4,4,1.0,11,2430,1960,4390,3090,17832,12369,0,0,1994,0
0,303000,2.5,3,3,2.0,7,1560,0,1560,1660,4100,4400,0,0,1985,0
0,219000,2.0,2,3,2.0,6,1310,0,1310,1310,2550,2550,0,0,2004,0
0,620000,2.0,4,4,1.5,7,1770,0,1770,1710,7700,7700,0,0,1962,0
0,252500,2.0,3,5,1.0,7,1150,0,1150,1980,6000,6360,0,0,1956,0
0,298900,2.5,3,3,2.0,8,1830,0,1830,1860,6162,7017,0,0,1994,0
0,350000,1.75,3,3,1.0,7,1010,0,1010,1500,8580,8580,0,0,1961,0
0,790000,1.75,4,3,1.0,7,1410,1050,2460,2300,10061,10061,4,1,1961,0
0,305000,2.5,4,3,2.0,8,2230,0,2230,2230,5000,6137,0,0,2003,0
0,267500,3.5,5,5,2.0,7,2390,0,2390,1140,6600,6600,0,0,1977,0
0,194000,1.0,3,4,1.0,7,1070,0,1070,1190,6440,6532,0,0,1971,0
0,274700,2.0,4,5,1.0,7,1220,1220,2440,1370,9600,9600,0,0,1963,0
0,850000,1.75,3,3,1.0,7,1400,0,1400,1810,9900,10796,0,0,1951,0
0,585000,1.75,2,4,1.0,7,1000,280,1280,1550,7110,6835,0,0,1955,0
0,902000,2.25,4,5,1.0,9,1570,960,2530,3030,9200,9400,0,0,1976,0
0,235000,1.0,3,4,1.0,6,1170,0,1170,2080,11100,8481,0,0,1968,0
0,334950,2.5,3,3,2.0,8,1620,0,1620,1900,2930,2943,0,0,2002,0
0,405000,1.75,3,3,1.0,7,1160,600,1760,1790,5355,6225,0,0,1956,0
0,220000,1.0,4,3,1.0,7,1440,0,1440,1440,8250,8466,0,0,1959,0
0,173000,1.0,2,3,1.0,6,1050,690,1740,960,8100,8100,0,0,1947,0
0,254000,2.5,3,3,2.0,8,1850,0,1850,2210,4597,5000,0,0,2003,0
0,472800,2.25,3,3,1.0,8,1290,550,1840,2110,8400,8400,0,0,1961,0
0,263000,1.75,3,3,1.0,6,700,790,1490,2180,3800,4000,0,0,1913,0
0,510000,1.75,3,3,1.0,6,700,790,1490,2180,3800,4000,0,0,1913,0
0,179950,1.0,3,4,1.0,7,960,0,960,1250,10125,9769,0,0,1952,0
0,525000,2.25,4,3,1.0,8,1160,420,1580,2020,7307,7458,0,0,1973,0
0,392400,2.5,5,3,1.5,7,1890,630,2520,1830,27951,14373,0,0,1942,1970
0,245000,2.5,3,3,2.0,7,1600,0,1600,1520,4271,3225,0,0,2003,0
0,100000,1.0,2,3,1.0,7,770,0,770,1480,17334,17334,0,0,1978,0
0,475000,3.5,4,3,2.0,10,2660,1000,3660,2780,14401,10653,0,0,1994,0
0,320000,2.5,3,3,2.0,8,2280,0,2280,2370,7417,6443,0,0,1998,0
0,365000,2.5,4,3,1.0,7,800,770,1570,1340,9600,9110,0,0,1972,0
0,234000,1.5,3,4,1.0,7,1200,0,1200,1350,11935,11935,0,0,1968,0
0,211000,2.0,4,3,1.5,7,1710,0,1710,1710,8288,7200,0,0,1970,0
0,457000,3.0,4,3,2.0,8,2800,0,2800,2800,7845,6977,0,0,2002,0
0,350000,2.5,4,3,2.0,8,2530,0,2530,2330,10155,7205,0,0,1998,0
0,208000,1.0,3,5,1.0,6,990,0,990,1010,7420,7420,0,0,1960,0
0,270000,1.75,3,3,1.0,6,1470,330,1800,1440,7763,7483,0,0,1984,0
0,350000,3.0,7,3,1.0,7,1400,1400,2800,2150,9569,7333,2,0,1963,0
0,170000,1.5,3,2,1.0,7,1350,0,1350,2220,81549,93825,0,0,1966,0
0,317000,2.0,3,5,1.0,7,1060,700,1760,1680,11410,9165,0,0,1977,0
0,276900,1.0,3,4,1.0,7,1270,0,1270,1780,7566,7520,0,0,1958,0
0,258000,1.75,3,4,1.0,8,1330,940,2270,2090,9000,8400,0,0,1978,0
0,321000,2.75,5,4,1.0,7,1540,1490,3030,1790,7000,7330,0,0,1978,0
0,295700,2.5,4,3,2.0,8,1720,0,1720,2360,5805,7700,0,0,2000,0
0,614000,2.5,5,5,2.0,8,1870,1280,3150,1550,5150,5150,0,0,1907,2004
0,390000,2.5,3,3,1.0,8,1770,730,2500,2670,21780,23400,0,0,1986,0
0,484000,2.5,6,3,1.0,8,2060,1240,3300,2060,13501,8745,0,0,1980,0
0,302495,2.5,3,3,2.0,8,2200,0,2200,2250,7201,7240,0,0,1994,0
0,441500,2.5,3,3,2.0,8,1780,640,2420,2420,9592,9145,0,0,1993,0
0,2300000,3.25,4,3,2.0,9,4250,0,4250,2830,8570,12821,0,0,2004,0
0,590000,2.5,3,3,1.0,9,2400,0,2400,2800,99752,98010,0,0,1996,0
0,445000,2.5,3,3,2.0,7,2470,0,2470,2470,4565,5064,0,0,2005,0
0,2260000,3.5,3,3,1.0,10,3110,0,3110,3110,14872,12433,0,0,2003,0
0,364808,1.75,3,3,1.0,8,1620,700,2320,1990,7875,9720,0,0,1967,0
0,320000,2.25,3,3,1.0,8,1200,380,1580,1710,6561,7241,0,0,1981,0
0,325000,2.5,4,3,2.0,9,2963,0,2963,2665,5797,6119,0,0,2006,0
0,350000,2.25,3,3,2.0,8,2230,240,2470,1970,10290,10150,0,0,1984,0
0,170000,1.5,3,3,1.0,6,1370,0,1370,1650,10176,10176,0,0,1947,0
0,835000,4.25,4,3,2.0,12,4930,0,4930,3620,25714,23035,0,0,2005,0
0,925000,2.5,4,5,2.5,8,2190,0,2190,1880,7350,7350,0,0,1958,0
0,284000,1.75,3,3,1.0,7,1200,330,1530,1680,9600,9680,0,0,1988,0
0,285000,3.0,4,4,2.0,7,1900,0,1900,1690,7194,7194,0,0,1988,0
0,375000,2.5,3,3,2.0,8,2050,0,2050,2050,7205,7264,0,0,2000,0
0,556000,2.5,5,3,2.0,11,3840,0,3840,3270,16905,12133,0,0,1991,0
1,225000,2.0,4,3,1.0,7,1200,1020,2220,1300,14120,9709,0,0,1966,0
0,537250,2.5,4,4,1.0,8,1640,950,2590,2710,9530,10970,0,0,1978,0
0,255000,1.0,3,4,1.0,7,1180,0,1180,1460,13650,11730,0,0,1967,0
0,530000,2.5,4,3,2.0,7,2950,0,2950,2120,4836,4750,0,0,2006,0
0,5300000,6.0,6,4,2.0,12,5000,2390,7390,4320,24829,24619,4,1,1991,0
0,548000,2.0,4,4,1.0,7,2100,0,2100,1280,8880,9102,0,0,1958,0
0,234975,1.75,3,3,1.0,7,1100,550,1650,1280,8073,8073,0,0,1980,0
0,567000,2.25,5,3,1.0,8,1600,500,2100,2100,6936,8661,0,0,1974,0
0,515000,2.25,2,3,1.0,8,1870,820,2690,2690,15000,15000,2,0,1987,0
0,605000,2.5,4,5,1.0,8,1590,840,2430,2430,11870,9600,0,0,1968,0
1,430000,3.75,4,3,2.0,7,2452,0,2452,1180,4800,4800,0,0,1936,1994
0,435000,2.25,4,4,2.0,8,2730,0,2730,2390,7506,8015,0,0,1987,0
0,960000,2.75,5,3,2.0,10,3040,0,3040,2860,10257,9327,0,0,1993,0
0,274500,2.25,3,4,1.0,8,1320,400,1720,1930,9000,8000,0,0,1969,0
0,620000,1.75,4,3,1.0,8,2350,0,2350,3050,18800,14640,2,0,1959,0
0,450000,1.0,4,3,1.5,7,1250,750,2000,1140,4676,4676,0,0,1916,1986
0,2200000,4.25,5,5,2.0,8,2860,1780,4640,3140,22703,14200,4,1,1952,0
0,700000,2.25,3,4,2.0,8,2330,0,2330,2050,11424,11448,0,0,1984,0
0,933399,2.5,3,3,2.0,9,3110,830,3940,2720,10360,11941,0,0,1992,0
0,290000,1.0,3,3,1.0,7,1440,0,1440,2200,11250,11250,0,0,1967,0
0,303700,2.5,3,3,2.0,8,1981,0,1981,1981,5700,5894,0,0,2010,0
0,260000,1.0,2,3,1.0,6,1120,0,1120,1270,5650,6875,0,0,1944,0
0,260000,1.0,2,5,1.5,7,1550,0,1550,1520,15250,34929,0,0,1920,0
0,234000,1.75,3,4,1.0,7,1010,480,1490,1490,8366,7469,0,0,1975,0
0,503000,2.5,4,3,2.0,9,2470,0,2470,2790,5044,5583,0,0,2005,0
0,250000,1.5,3,3,1.0,8,1510,1330,2840,2210,10182,9669,0,0,1951,0
0,719000,2.5,3,4,2.0,9,2120,0,2120,2290,9307,11524,0,0,1984,0
0,267000,2.5,3,3,2.0,8,2495,0,2495,2434,4400,4400,0,0,2007,0
0,545000,2.75,4,3,2.0,9,3410,0,3410,2580,35040,37263,0,0,1984,0
0,542000,1.75,4,4,1.0,7,950,950,1900,1480,8250,8360,0,0,1955,0
0,292000,2.5,4,3,2.0,8,2060,0,2060,2242,5950,6406,0,0,2000,0
0,635000,2.25,4,4,1.0,8,1200,720,1920,2250,8910,8800,0,0,1969,0
0,300000,2.5,3,3,2.0,8,1260,0,1260,1310,3855,3344,0,0,1999,0
0,283500,2.25,4,3,2.0,8,2100,0,2100,2190,8050,7700,0,0,1978,0
0,685000,1.75,3,3,1.0,8,1560,650,2210,2210,8955,8976,1,0,1974,0
0,750000,2.5,3,3,2.0,8,2360,0,2360,2480,12987,11665,0,0,1983,0
0,245000,1.5,4,3,1.0,6,1280,0,1280,1420,8000,8211,0,0,1960,0
0,241000,2.0,3,3,1.0,7,1650,0,1650,1870,6000,6000,0,0,1990,0
0,1700000,3.75,4,3,2.0,10,3190,0,3190,2290,17186,13496,4,1,1999,0
0,350000,1.5,2,3,1.0,7,1320,0,1320,1320,73600,33600,0,0,1993,0
0,354000,2.5,4,3,2.0,8,2900,0,2900,2900,4762,5173,0,0,2005,0
0,907000,1.75,3,5,1.0,8,2170,0,2170,1980,12220,9000,0,0,1965,0
0,1355000,2.5,3,3,1.0,9,2310,1290,3600,2830,21399,17559,3,0,1950,2007
0,264950,1.5,3,3,1.0,7,1070,400,1470,1580,11599,9760,0,0,1967,0
0,491500,2.25,3,4,1.0,8,1510,720,2230,2010,13100,10650,0,0,1974,0
0,1229000,3.5,4,3,2.0,10,2830,940,3770,3200,37034,36342,0,0,1989,0
0,290000,2.25,3,4,1.0,7,1210,290,1500,1480,7308,7400,0,0,1968,0
0,5350000,5.0,5,3,2.0,12,6720,1280,8000,4600,23985,21750,4,0,2009,0
0,180000,1.0,3,3,1.0,6,870,0,870,840,5330,5200,0,0,1969,2014
0,352500,1.75,3,3,1.0,7,1160,700,1860,1490,7881,7527,0,0,1986,0
0,235867,2.0,4,4,1.0,5,1330,0,1330,1150,5926,5485,0,0,1942,0
0,500000,2.25,3,3,2.0,8,1760,0,1760,2080,11946,12068,0,0,1978,0
0,140000,1.0,3,3,1.5,7,1090,0,1090,1380,10620,10620,0,0,1959,0
0,1328000,3.0,5,3,1.0,9,2120,1220,3340,3290,10796,12955,2,0,1964,1990
0,280000,2.25,4,3,2.0,8,2100,0,2100,2100,8075,7464,0,0,1978,0
0,515000,1.75,4,4,1.0,8,1730,0,1730,2080,7980,8400,0,0,1965,0
